Entrez Gene ID,Symbol
115487022,Gm24202
115488592,Gm24204
115486999,Gm24205
115486623,Gm24206
115488457,Gm24207
102638974,Gm24208
115485631,Gm24210
115487866,Gm24211
115485661,Gm24212
115486225,Gm24216
115488754,Gm24218
115486619,Gm24219
115486706,Gm24220
115489641,Gm24221
115489801,Gm24223
115486461,Gm24224
115486060,Gm24228
115485961,Gm24229
115486338,Gm24230
115485660,Gm24231
115485985,Gm24232
115485895,Gm24233
115490019,Gm24234
115486309,Gm24235
115485639,Gm24236
115486035,Gm24240
115487536,Gm24241
115490325,Gm24242
115486044,Gm24244
115486063,Gm24246
115486589,Gm24249
115487670,Gm24251
115486082,Gm24252
115487019,Gm24254
115485843,Gm24255
115487548,Gm24256
115485694,Gm24257
115488397,Gm24258
115487234,Gm24259
115489880,Gm24260
115488247,Gm24261
115487284,Gm24262
115489073,Gm24263
115486817,Gm24264
115490317,Gm24265
115487706,Gm24267
115489166,Gm24268
115487059,Gm24274
115485708,Gm24278
115486300,Gm24279
115485950,Gm24280
115486096,Gm24281
115487024,Gm24283
115487502,Gm24285
115485760,Gm24286
115487051,Gm24288
115487307,Gm24289
115486985,Gm24291
115488974,Gm24292
115485914,Gm24295
115488117,Gm24296
115485764,Gm24298
115490249,Gm24304
115486714,Gm24306
115486712,Gm24310
115490232,Gm24311
115487063,Gm24312
115487881,Gm24313
115486323,Gm24314
115488454,Gm24316
115490097,Gm24317
115486150,Gm24318
115489065,Gm24319
115485886,Gm24326
115485883,Gm24334
115485649,Gm24335
115489055,Gm24336
115486255,Gm24337
115485686,Gm24338
115487283,Gm24339
115489571,Gm24340
115486265,Gm24341
115485763,Gm24343
115485967,Gm24345
115485721,Gm24347
115486370,Gm24348
115485814,Gm24349
115486137,Gm24350
115486276,Gm24352
115486196,Gm24373
115487490,Gm24374
115485651,Gm24375
115486253,Gm24376
115485879,Gm24377
115488464,Gm24378
115489369,Gm24381
115489788,Gm24382
115488980,Gm24384
115488460,Gm24388
115488864,Gm24389
115488548,Gm24390
102635068,Gm24392
115487255,Gm24393
115485964,Gm24394
115486209,Gm24395
115485854,Gm24398
115490247,Gm24399
115489076,Gm24400
115488962,Gm24401
115486193,Gm24403
115487650,Gm24405
115490316,Gm24407
115489643,Gm24409
115487009,Gm24410
115486826,Gm24412
115486840,Gm24414
115488590,Gm24415
115486121,Gm24416
115486733,Gm24417
115486718,Gm24418
100885834,Mir5622
115485852,Gm24422
115487010,Gm24423
115488446,Gm24424
100885840,Mir344h-1
115485876,Gm24429
115487489,Gm24430
115486056,Gm24432
115485747,Gm24433
115485873,Gm24434
115489787,Gm24435
115488678,Gm24437
115488686,Gm24440
115486360,Gm24443
115487003,Gm24445
115487893,Gm24446
115490101,Gm24448
115488112,Gm24449
115487890,Gm24454
115489884,Gm24456
115489766,Gm24457
115489882,Gm24458
115486995,Gm24459
115489215,Gm24460
115489568,Gm24461
102632389,Gm24463
115486848,Gm24464
115487584,Gm24465
115486159,Gm24467
115490018,Gm24468
115485648,Gm24469
115486094,Gm24470
115485899,Gm24471
115486203,Gm24472
115486147,Gm24473
102634964,Gm24474
115488842,Gm24475
115489798,Gm24481
115487551,Gm24486
115488542,Gm24487
115487014,Gm24490
115489160,Gm24491
115488873,Gm24492
115489210,Gm24493
115489817,Gm24494
115486703,Gm24495
115487688,Gm24497
115488111,Gm24499
115490246,Gm24502
115486208,Gm24503
115488984,Gm24504
115485632,Gm24505
115488238,Gm24507
115488733,Gm24508
115490262,Gm24512
115487590,Gm24517
115486804,Gm24518
115485898,Gm24519
115489062,Gm24521
115489165,Gm24522
115490294,Gm24524
115490314,Gm24525
115487299,Gm24526
115488255,Gm24527
115486602,Gm24528
115490459,Gm24533
115489158,Gm24535
115486585,Gm24537
115490229,Gm24538
115488444,Gm24540
115487254,Gm24546
115487686,Gm24547
115485819,Gm24548
115486165,Gm24549
115486582,Gm24552
115485799,Gm24553
115486000,Gm24554
115485784,Gm24555
115486306,Gm24556
115488063,Gm24564
115490512,Gm24565
115486656,Gm24566
115487042,Gm24568
115488676,Gm24569
115486676,Gm24570
104795666,Gm24572
102634407,Gm24576
115489205,Gm24577
115485936,Gm24578
115486015,Gm24579
115485654,Gm24580
115485619,Gm24581
115487856,Gm24582
115489883,Gm24584
115486622,Gm24585
115489324,Gm24592
115489784,Gm24593
115489244,Gm24595
115486854,Gm24596
115489207,Gm24598
115486081,Gm24599
115486260,Gm24607
115489820,Gm24608
115486754,Gm24609
115489091,Gm24610
115490521,Gm24611
115487840,Gm24612
115485862,Gm24613
115489753,Gm24614
115485688,Gm24615
115486788,Gm24618
115488217,Gm24620
115489375,Gm24621
115489248,Gm24622
115490304,Gm24623
115489241,Gm24624
115485932,Gm24625
115490280,Gm24626
114483767,Gm24627
115490242,Gm24630
115487247,Gm24631
115488240,Gm24635
115485810,Gm24637
115485692,Gm24638
115486719,Gm24639
115487331,Gm24641
115489635,Gm24644
115487240,Gm24646
115488848,Gm24648
115488751,Gm24651
115486673,Gm24652
115486732,Gm24653
115486663,Gm24654
115487569,Gm24655
115485983,Gm24656
115486638,Gm24657
115488886,Gm24661
115486155,Gm24665
115490306,Gm24666
115488677,Gm24667
115488604,Gm24668
115487021,Gm24669
115486151,Gm24670
115490298,Gm24671
115489358,Gm24676
115485669,Gm24677
115490030,Gm24678
115486054,Gm24679
115485966,Gm24680
115486028,Gm24681
115490248,Gm24686
115490499,Gm24691
115486998,Gm24693
115488722,Gm24695
115488555,Gm24696
115490014,Gm24697
115486560,Gm24701
115486613,Gm24702
115489776,Gm24704
115486085,Gm24706
115487839,Gm24707
115486567,Gm24708
115486336,Gm24709
115486802,Gm24711
115489353,Gm24712
115488585,Gm24713
115488262,Gm24716
115485761,Gm24717
115489240,Gm24718
115485809,Gm24719
115488863,Gm24722
115485821,Gm24723
115487901,Gm24725
115487532,Gm24726
115487050,Gm24727
115489819,Gm24728
115485824,Gm24729
115486045,Gm24730
115485892,Gm24731
115487635,Gm24732
115487025,Gm24735
115488267,Gm24737
115485756,Gm24745
115488043,Gm24750
115485997,Gm24751
115488580,Gm24753
115488738,Gm24754
115486629,Gm24759
115486761,Gm24760
115490015,Gm24762
115489259,Gm24763
115487314,Gm24764
115487601,Gm24765
115485968,Gm24770
115485992,Gm24771
115485957,Gm24774
115488035,Gm24775
115489826,Gm24780
115485664,Gm24781
115489092,Gm24782
115490464,Gm24784
115485973,Gm24787
115487676,Gm24788
115485900,Gm24790
115485779,Gm24791
115486311,Gm24792
115485653,Gm24793
115486039,Gm24794
115490017,Gm24796
115486561,Gm24797
115488254,Gm24798
115486730,Gm24799
115487930,Gm24803
115489074,Gm24805
115487598,Gm24817
115487696,Gm24826
115487040,Gm24829
115489789,Gm24830
115489245,Gm24831
115488569,Gm24833
115487612,Gm24836
115490071,Gm24837
115485663,Gm24838
115490241,Gm24839
115490303,Gm24840
115486388,Gm24843
115485996,Gm24844
115488987,Gm24848
115485846,Gm24850
115489799,Gm24851
115487932,Gm24856
115488727,Gm24861
115486643,Gm24862
115488244,Gm24863
115486600,Gm24866
115488880,Gm24867
115486167,Gm24868
115486272,Gm24869
115488243,Gm24870
115486605,Gm24872
115488242,Gm24873
115489579,Gm24875
115490251,Gm24878
115488696,Gm24879
115486289,Gm24884
115486146,Gm24886
115485746,Gm24889
115488412,Gm24890
115486008,Gm24891
115489574,Gm24892
115487265,Gm24896
115490225,Gm24897
115487628,Gm24901
115486324,Gm24902
115485990,Gm24903
115489582,Gm24905
115489243,Gm24907
115486282,Gm24908
115486372,Gm24911
115485929,Gm24912
115487849,Gm24917
115485685,Gm24918
115487605,Gm24919
115489814,Gm24920
115488108,Gm24921
115488079,Gm24922
115488991,Gm24924
115488736,Gm24925
115486700,Gm24926
115488735,Gm24927
115488740,Gm24928
115486986,Gm24929
115487682,Gm24940
115485806,Gm24942
115490448,Gm24947
115488046,Gm24948
115487926,Gm24949
115487917,Gm24950
115486678,Gm24952
115485695,Gm24957
115489827,Gm24963
115490022,Gm24965
115490091,Gm24967
115488726,Gm24968
115486713,Gm24969
115490065,Gm24977
115490090,Gm24978
115485934,Gm24981
115485616,Gm24982
115485742,Gm24984
115486351,Gm24985
115485877,Gm24986
115486051,Gm24987
115485823,Gm24988
115487904,Gm24989
115485640,Gm24992
115485888,Gm24994
115485965,Gm24998
115490064,Gm25004
115488951,Gm25005
115489179,Gm25006
115488563,Gm25007
115488875,Gm25008
115486221,Gm25009
115490038,Gm25010
115486216,Gm25013
115487026,Gm25014
115485893,Gm25015
115485758,Gm25016
115486686,Gm25017
100861480,Gm25018
115488249,Gm25020
115490513,Gm25021
115489157,Gm25023
115488755,Gm25024
115486003,Gm25038
115489772,Gm25039
115487243,Gm25045
115488892,Gm25049
115486989,Gm25052
115486244,Gm25053
115490452,Gm25054
115489807,Gm25056
115487887,Gm25058
115485723,Gm25059
115489182,Gm25061
115487326,Gm25064
115486358,Gm25065
115486316,Gm25066
115486783,Gm25074
100885837,Mir5624
115486301,Gm25076
115486721,Gm25077
115489169,Gm25078
115488683,Gm25079
115489755,Gm25080
115489566,Gm25081
115486688,Gm25085
115486743,Gm25087
115486734,Gm25088
115486728,Gm25089
115486142,Gm25090
115486037,Gm25092
115485978,Gm25093
115486342,Gm25094
115485780,Gm25095
115485778,Gm25096
115489220,Gm25097
115486612,Gm25098
115490089,Gm25099
115488581,Gm25101
115488861,Gm25102
115488860,Gm25104
115487922,Gm25106
115486124,Gm25107
115488034,Gm25112
115487894,Gm25113
115488424,Gm25115
115486068,Gm25116
115487522,Gm25117
115488849,Gm25119
115486702,Gm25120
115486696,Gm25121
115490075,Gm25124
115487277,Gm25125
115487011,Gm25126
115489876,Gm25127
115488831,Gm25128
115489591,Gm25129
115488425,Gm25130
115488576,Gm25131
115489768,Gm25132
115485933,Gm25133
115486604,Gm25134
115488858,Gm25135
108169173,Gm25136
115490098,Gm25137
115487045,Gm25138
115487506,Gm25139
115488708,Gm25140
115488596,Gm25141
115487837,Gm25142
115487574,Gm25143
115486628,Gm25146
115489572,Gm25147
115485907,Gm25148
115488992,Gm25150
115487672,Gm25151
115486219,Gm25152
115486755,Gm25155
115486716,Gm25156
115486748,Gm25157
115487031,Gm25160
115486359,Gm25161
115488395,Gm25162
115487253,Gm25163
115485812,Gm25166
115486205,Gm25167
115485792,Gm25168
115485658,Gm25169
115486099,Gm25170
115490093,Gm25173
115486698,Gm25175
115489059,Gm25176
115488721,Gm25179
115488564,Gm25183
115486373,Gm25185
115488250,Gm25186
115489822,Gm25188
115489620,Gm25189
100885828,Mir5616
100885829,Mir5617
115486699,Gm25194
115489773,Gm25199
115487049,Gm25200
115488832,Gm25201
115489257,Gm25202
115488090,Gm25203
115488455,Gm25204
115490449,Gm25205
115487514,Snord59a
115489281,Gm25207
115486624,Gm25209
115486815,Gm25210
115490323,Gm25211
100861499,Gm25212
115486154,Gm25214
115489607,Gm25215
115486074,Gm25216
115486583,Gm25217
115486649,Gm25221
115486222,Gm25222
115488062,Gm25224
115486086,Gm25226
115485805,Gm25227
115486660,Gm25229
115486620,Gm25230
115485897,Gm25232
115487591,Gm25235
115486249,Gm25244
115488725,Gm25245
115487592,Gm25253
115487550,Gm25256
115489162,Gm25257
115489660,Gm25258
115486693,Gm25259
115486271,Gm25261
115486168,Gm25264
115487035,Gm25267
115489072,Gm25268
115487623,Gm25269
115490086,Gm25270
115485948,Gm25272
115485913,Gm25274
115485650,Gm25275
115486012,Gm25276
115485671,Gm25278
102640919,Gm25279
115490076,Gm25280
115490318,Gm25284
104797374,Gm25285
115488965,Gm25289
115490269,Gm25290
115487617,Gm25294
115489626,Gm25308
115487058,Gm25309
115486347,Gm25311
115487707,Gm25312
115487325,Gm25313
115486658,Gm25314
115487006,Gm25321
115487621,Gm25322
115490016,Gm25323
115486849,Gm25326
115490514,Gm25327
115488456,Gm25328
115489192,Gm25332
115490258,Gm25335
115485816,Gm25336
115487848,Gm25337
115489639,Gm25338
115485751,Gm25342
115486036,Gm25344
115485621,Gm25345
115485711,Gm25346
115486762,Gm25350
115486559,Gm25354
115487690,Gm25360
115487873,Gm25362
115487872,Gm25364
115485730,Gm25369
115486828,Gm25370
115486366,Gm25373
115486020,Gm25375
115485745,Gm25376
115486304,Gm25377
115486267,Gm25378
115485641,Gm25379
105245868,Gm25380
115488219,Gm25383
115485847,Gm25387
115489606,Gm25388
115487499,Gm25390
115486240,Gm25391
115488237,Gm25394
115485773,Gm25395
115486050,Gm25396
100885824,Mir299b
115487344,Gm25401
115490460,Gm25402
102634218,Gm25404
115486797,Gm25405
115486042,Gm25406
115486141,Gm25407
115485875,Gm25408
115485613,Gm25409
115487519,Gm25410
115487667,Gm25411
115489276,Gm25412
115488109,Gm25414
115485951,Gm25415
115486577,Gm25416
115485705,Gm25417
115486049,Gm25418
115490083,Gm25419
115486149,Gm25420
115489250,Gm25421
115485749,Gm25422
115486594,Gm25424
115487242,Gm25425
115486108,Gm25429
115489063,Gm25431
102635008,Gm25432
115490473,Gm25434
115486385,Gm25436
115486075,Gm25437
115485894,Gm25438
115485719,Gm25439
115489088,Gm25443
115488245,Gm25448
115486689,Gm25449
115486839,Gm25450
115486684,Gm25452
115488970,Gm25453
115485683,Gm25456
115487713,Gm25457
115486325,Gm25459
115485808,Gm25460
115486645,Gm25461
115486614,Gm25462
115486601,Gm25463
115488389,Gm25464
115485938,Gm25466
115486814,Gm25471
115490329,Gm25473
115486789,Gm25474
115487921,Gm25475
115490047,Gm25480
115489249,Gm25481
115489071,Gm25482
115488268,Gm25483
115487329,Gm25484
115486257,Gm25485
115488047,Gm25486
115486181,Gm25487
115489636,Gm25489
115485844,Gm25490
115490291,Gm25492
115487500,Gm25494
115485939,Gm25495
115485911,Gm25496
115485868,Gm25497
115485946,Gm25498
115486745,Gm25499
102465758,Gm25500
115486187,Gm25501
115485774,Gm25502
115489671,Gm25512
115490286,Gm25513
115489630,Gm25514
115487531,Gm25515
115489658,Gm25516
115488411,Gm25517
115489661,Gm25518
115486229,Gm25519
115489214,Gm25520
115490261,Gm25521
115487503,Gm25522
115486616,Gm25523
115487588,Gm25524
115490224,Gm25525
115485737,Gm25526
115485702,Gm25528
115488105,Gm25538
115486332,Gm25539
115489638,Gm25541
115487681,Gm25542
115485976,Gm25546
115488724,Gm25547
115487624,Gm25549
115485995,Gm25550
115489201,Gm25552
115487246,Gm25558
115487693,Gm25560
115486148,Gm25561
115485707,Gm25562
115488116,Gm25563
115485878,Gm25564
115489306,Gm25565
115489614,Gm25569
115489867,Gm25572
115488097,Gm25577
115487585,Gm25578
115486570,Gm25579
115490042,Gm25581
115487274,Gm25582
115489656,Gm25583
115486664,Gm25585
115487512,Gm25587
115487647,Gm25588
115490487,Gm25589
100885839,Mir5626
115489806,Gm25592
115487571,Gm25596
115486765,Gm25597
115488871,Gm25598
115488033,Gm25599
115490028,Gm25600
115487509,Gm25602
115486291,Gm25604
115485713,Gm25607
115486302,Gm25608
115487600,Gm25609
115485889,Gm25610
115486071,Gm25611
115485771,Gm25612
115485743,Gm25613
115485935,Gm25614
115486807,Gm25615
115486007,Gm25617
115488868,Gm25618
115487615,Gm25619
115488037,Gm25622
115490025,Gm25623
115486089,Gm25624
115487563,Gm25626
115489858,Gm25627
115488588,Gm25628
115489180,Gm25629
115485901,Gm25631
115489600,Gm25632
115487335,Gm25633
115487610,Gm25634
115487517,Gm25635
115486823,Gm25636
115490021,Gm25637
108167660,Gm25640
114482879,Gm25641
115489067,Gm25644
115486695,Gm25646
115486724,Gm25647
115486741,Gm25648
115487529,Gm25650
115489218,Gm25651
115488595,Gm25652
115486284,Gm25653
115490465,Gm25656
115487504,Gm25657
115485762,Gm25658
115485675,Gm25665
115485989,Gm25668
115488447,Gm25670
115490328,Gm25672
115488073,Gm25679
115489771,Gm25681
115487518,Gm25682
115486588,Gm25683
115486861,Gm25684
115489777,Gm25696
115488408,Gm25697
115487936,Gm25698
115488707,Gm25699
115488547,Gm25702
115489650,Gm25703
115489625,Gm25704
115490013,Gm25705
115487552,Gm25709
115486633,Gm25710
115485994,Gm25711
115486023,Gm25715
115488393,Gm25716
115488978,Gm25718
115490301,Gm25721
115486019,Gm25723
115485949,Gm25724
115485629,Gm25725
115486352,Gm25726
115486198,Gm25727
115489252,Gm25728
115490509,Gm25737
115488971,Gm25739
115487573,Gm25740
115486609,Gm25741
115486627,Gm25742
115489761,Gm25755
115486299,Gm25756
115486200,Gm25757
115486303,Gm25758
115485628,Gm25759
115485870,Gm25760
115486314,Gm25761
115486009,Gm25762
115485652,Gm25763
115485741,Gm25764
115486307,Gm25765
115485647,Gm25766
115486317,Gm25767
115490253,Gm25768
115486290,Gm25769
115486107,Gm25770
115487653,Gm25771
115488078,Gm25776
115488712,Gm25777
115488459,Gm25781
115488855,Gm25783
115486574,Gm25784
115488946,Gm25785
115490049,Gm25788
115486786,Gm25790
115487597,Gm25792
115489275,Gm25793
115487565,Gm25794
115486092,Gm25795
115489856,Gm25796
115489183,Gm25797
115486853,Gm25798
115487942,Gm25799
115488837,Gm25800
115488106,Gm25801
115489813,Gm25802
115486254,Gm25803
115488742,Gm25805
115490321,Gm25806
115488734,Gm25810
115490011,Gm25811
115489282,Gm25812
115486988,Gm25813
115487604,Gm25814
115486856,Gm25815
115486757,Gm25816
115487857,Gm25819
115489824,Gm25820
115485864,Gm25821
115486723,Gm25823
115486064,Gm25824
115486058,Gm25826
115490026,Gm25827
115489199,Gm25828
115487701,Gm25829
115485668,Gm25830
115488430,Gm25831
115485785,Gm25832
115486344,Gm25833
115488983,Gm25834
115487914,Gm25835
115486286,Gm25836
115486666,Gm25840
115486207,Gm25846
115488713,Gm25848
115489170,Gm25851
115490466,Gm25852
115488685,Gm25853
115488049,Gm25854
115488056,Gm25856
115486135,Gm25857
115485633,Gm25860
115485684,Gm25861
115485731,Gm25862
115486157,Gm25866
115487865,Gm25867
115486117,Gm25868
115489878,Gm25869
115486709,Gm25870
115488732,Gm25873
115486727,Gm25874
115488603,Gm25875
115490043,Gm25877
115489573,Gm25879
115486268,Gm25880
115489577,Gm25881
115487508,Gm25884
115488386,Gm25886
115488435,Gm25887
115489767,Gm25890
115486357,Gm25891
115489186,Gm25895
115488692,Gm25896
115488597,Gm25897
115489585,Gm25898
115490084,Gm25899
115485963,Gm25901
115488746,Gm25903
115485718,Gm25904
115485667,Gm25906
115488846,Gm25909
115486382,Gm25910
115485866,Gm25913
115486098,Gm25915
115486016,Gm25916
115485874,Gm25917
115490240,Gm25918
115486202,Gm25919
115486033,Gm25921
115485622,Gm25922
115486580,Gm25924
115488083,Gm25926
115487940,Gm25929
115487843,Gm25930
115486707,Gm25934
115488869,Gm25935
115486119,Gm25936
115490226,Gm25937
115490066,Gm25938
115487691,Gm25939
115486795,Gm25944
115488390,Gm25964
115486234,Gm25965
115488695,Gm25967
115487861,Gm25968
115488080,Gm25970
115488840,Gm25973
115486279,Gm25975
115485993,Gm25976
115486287,Gm25977
115485733,Gm25979
115490032,Gm25982
115486685,Gm25984
115488263,Gm25985
115488587,Gm25987
115486647,Gm25988
115488715,Gm25989
115487318,Gm25995
115485972,Gm25999
115489194,Gm26000
115487004,Gm26002
115486041,Gm26005
115485969,Gm26006
115489246,Gm26007
102637404,Gm26008
115490526,Gm26011
115486053,Gm26012
115486315,Gm26013
115486047,Gm26014
115485880,Gm26015
115485744,Gm26016
115490010,Gm26017
115485904,Gm26018
115486018,Gm26019
115489260,Gm26020
115486362,Gm26021
115490454,Gm26022
115486104,Gm26029
100885843,Mir344i
115486812,Gm26032
115490052,Gm26036
115488982,Gm26038
115486237,Gm26040
115490292,Gm26044
115489053,Gm26046
115490069,Gm26047
115487652,Gm26048
115490020,Gm26049
115486818,Gm26054
115488107,Gm26055
115486860,Gm26056
115488852,Gm26057
115490510,Gm26058
115486610,Gm26059
115487868,Gm26061
115486565,Gm26062
115488593,Gm26063
115488251,Gm26064
115489167,Gm26065
115488877,Gm26066
100885835,Mir5623
115485848,Gm26070
115488096,Gm26071
115490237,Gm26072
115486013,Gm26074
115486331,Gm26075
115489781,Gm26076
115485788,Gm26077
115485795,Gm26078
115485782,Gm26080
115486204,Gm26081
115485715,Gm26082
115490029,Gm26084
115486077,Gm26085
115490039,Gm26087
115485915,Gm26088
115489785,Gm26091
115486781,Snord116l11
115486598,Gm26096
115486811,Gm26097
115489202,Gm26099
115485665,Gm26100
115487250,Gm26101
115487599,Gm26104
115490501,Gm26105
115489759,Gm26107
115489258,Gm26108
115488999,Gm26109
115487642,Gm26110
115489168,Gm26111
115487853,Gm26121
115487575,Gm26122
115487046,Gm26123
115489279,Gm26125
115487303,Gm26126
115489662,Gm26127
115487941,Gm26128
115488246,Gm26129
115489172,Gm26131
115487037,Gm26132
115488260,Gm26133
115490094,Gm26138
115488458,Gm26139
115486575,Gm26143
115486248,Gm26144
115485790,Gm26145
115487280,Gm26146
115485612,Gm26147
115486293,Gm26148
115486987,Gm26150
115486005,Gm26153
115488749,Gm26159
115490461,Gm26160
115486283,Gm26162
115488540,Gm26163
115487020,Gm26164
115486130,Gm26165
115489762,Gm26166
115485768,Gm26169
115485917,Gm26172
115490468,Gm26175
115486568,Gm26176
115487560,Gm26177
115488582,Gm26178
115486341,Gm26179
115487557,Gm26180
115487030,Gm26181
115486111,Gm26182
115486084,Gm26183
115485673,Gm26184
115487620,Gm26187
115486803,Gm26188
115487334,Gm26189
115486708,Gm26200
115486766,Gm26201
115488998,Gm26202
115487607,Gm26203
115489752,Gm26204
115487594,Gm26206
115489069,Gm26207
115485674,Gm26208
115485861,Gm26211
115487626,Gm26214
115488410,Gm26225
115489319,Gm26226
115489567,Gm26227
115488449,Gm26228
115486641,Gm26230
102632589,Gm26232
115487554,Gm26239
115487017,Gm26240
115487556,Gm26243
115489000,Gm26244
115487705,Gm26245
115486764,Gm26246
115487309,Gm26249
115488426,Gm26251
115487858,Gm26253
115490085,Gm26254
115488463,Gm26255
115488086,Gm26256
115487494,Gm26257
115486061,Gm26262
115487657,Gm26263
115490485,Gm26264
115487047,Gm26265
115486759,Gm26270
115487613,Gm26271
115485693,Gm26272
115485793,Gm26273
115486109,Gm26276
115486297,Gm26277
115485754,Gm26278
115489805,Gm26279
115486661,Gm26283
115486683,Gm26284
115490222,Gm26285
115490271,Gm26286
115487683,Gm26287
115485618,Gm26288
115486350,Gm26289
115486043,Gm26291
115488723,Gm26295
115488541,Gm26296
115486021,Gm26297
115487306,Gm26306
115486027,Gm26307
115486375,Gm26310
115489254,Gm26312
115489164,Gm26314
115487919,Gm26316
115489272,Gm26317
115487931,Gm26324
115485865,Gm26326
115486573,Gm26327
115488451,Gm26328
115486996,Gm26331
115486785,Gm26332
115486625,Gm26334
115490220,Gm26335
115486692,Gm26336
115486725,Gm26337
115485739,Gm26341
115485776,Gm26342
115486206,Gm26343
115486194,Gm26344
115485804,Gm26345
115487535,Gm26347
115485912,Gm26349
115485801,Gm26352
115486232,Gm26354
115487540,Gm26357
115486233,Gm26358
115487493,Gm26359
115489865,Gm26361
115486806,Gm26365
115486697,Gm26366
115485953,Gm26367
115486088,Gm26368
115488753,Gm26369
115488609,Gm26371
115490453,Gm26373
115486681,Gm26374
115488884,Gm26375
115488966,Gm26378
115486245,Gm26379
115490267,Gm26387
115486653,Gm26389
115486691,Gm26390
100861488,Gm26391
115486618,Gm26392
115485902,Gm26395
115486139,Gm26396
115489239,Gm26401
115487501,Gm26402
115488986,Gm26403
115486226,Gm26404
115486106,Gm26406
115486158,Gm26408
115487259,Gm26409
115490252,Gm26411
115487888,Gm26413
115485975,Gm26416
115486093,Gm26417
115485770,Gm26418
115486011,Gm26419
115489786,Gm26420
115486145,Gm26421
115486144,Gm26422
115485716,Gm26423
115490012,Gm26424
115489400,Gm26425
115486997,Gm26427
115488972,Gm26430
115486694,Gm26432
115486768,Gm26433
115486634,Gm26434
115487340,Gm26435
115486246,Gm26436
115489171,Gm26437
115487852,Gm26439
115485931,Gm26440
115489173,Gm26441
115489844,Gm26442
115488074,Gm26444
115487609,Gm26446
115487256,Gm26448
115488115,Gm26449
115488102,Gm26454
115487641,Gm26457
115485833,Gm26458
115489885,Gm26465
115486744,Gm26466
115486742,Gm26467
115489794,Gm26468
115489654,Gm26478
115487492,Gm26479
115486590,Gm26482
115489803,Gm26485
115489198,Gm26487
115486705,Gm26488
115486132,Gm26489
115486288,Gm26490
115487044,Gm26493
115489211,Gm26494
115487520,Gm26495
115489655,Gm26496
115487007,Gm26497
115486642,Gm26498
115486599,Gm26499
115488882,Gm26500
115490516,Gm26501
115486792,Gm26502
64243,Gm26504
101488143,Hbb-bt
100503605,Hbb-bs
101447999,Mirc35hg
105246453,Gm26507
105246677,Gm26509
102640823,Gm26510
102640252,Gm26511
102637693,Gm26512
102639137,Gm26515
102634580,Gm26519
105244630,Gm26520
105243891,Gm26524
115488895,Gm26533
102639276,Gm26534
102633435,Gm26535
102639417,Gm26536
102633872,Gm26544
102640044,Gm26550
115488279,Gm26552
74690,Gm26553
102636582,Gm26555
102639339,Gm26559
102637436,Gm26560
105246095,Gm26562
102633007,Gm26564
105245025,Gm26567
102631965,Gm26574
102641860,Gm26578
102633950,Gm26579
328166,Gm26583
102639841,Gm26588
102633516,Peak1os
115488381,Gm26590
108169082,Gm26597
233045,Gm26604
102638633,Gm26608
105245027,Gm26611
102640635,Gm26615
102636641,Gm26618
111365222,Rps18-ps4
105242612,Gm26627
102632638,Gm26628
102631841,Gm26629
115488286,Gm26630
102633600,Gm26633
102631961,Gm26634
105246320,Gm26637
102638632,Gm26641
102639186,Gm26644
105245668,Gm26650
102640808,Gm26653
105244502,Gm26654
102634839,Gm26666
100653389,Mir155hg
102635136,Gm26671
102635698,Gm26679
115488285,Gm26680
102637682,Gm26682
102638507,Gm26684
102635083,Gm26685
102639566,Ptgs2os2
102633805,Gm26688
102632400,Gm26689
102632484,Gm26691
102638818,Gm26697
102635544,Gm26698
330143,Gm26703
105245938,Gm26704
381967,Gm26705
102633347,Gm26708
102633244,Gm26710
102635928,Gm26715
102642443,Gm26717
105243235,Gm26721
102635521,Gm26725
102635868,Gm26728
102636436,Gm26730
102637787,Gm26740
105246086,Gm26744
102636945,Gm26747
102635772,Gm26748
102631579,Gm26752
105246020,Gm26760
102633882,Gm26761
102633440,Gm26763
115488529,Gm26766
102632019,Gm26777
102640338,Gm26782
102637672,Gm26787
102638461,Gm26793
105243155,Gm26795
108167690,Gm26797
105242738,Gm26799
105246122,Gm26800
105242862,Gm26802
102638769,Gm26808
102637329,Gm26812
102639530,Gm26832
102639404,Gm26839
102632635,Gm26843
102638947,Gm26844
102633407,Gm26847
105243448,Gm26849
102632590,Gm26851
108168064,Gm26861
102634011,Gm26868
102634933,Gm26871
105246223,Gm26873
102633634,Gm26876
102636330,Gm26878
102640282,Gm26885
105247244,Gm26891
115488280,Gm26893
102632124,Gm26901
102636905,Gm26908
102632394,Gm26910
102637100,Gm26911
102466836,Mir7578
102635071,Gm26944
102640832,Gm26947
102632466,Gm26962
105246467,Gm26972
102631560,Gm26973
102632268,Gm26974
102635911,Platr11
115487374,Gm26976
108167612,Gm26983
100502916,Gm26989
105245676,Gm26991
102640845,Gm26994
102632154,Gm26995
102639188,Gm27008
115486886,Gm27011
105734727,Gm27021
102636239,Gm27042
102635561,Ggnbp2os
102216272,Ak6
102308570,Lbhd1
102641617,Gm27151
330917,Gm27162
102634550,Gm27166
106780807,Obox4-ps1
106780808,Obox4-ps2
102636146,Gm27177
106780809,Obox4-ps3
105243451,Gm27188
102639358,Gm27197
102634658,Gm27198
102634302,Gm27199
102635951,Gm27204
102636126,Gm27211
105243469,Gm27216
108168350,Gm27217
101056044,Gm27219
115488277,Gm27222
102638853,Gm27227
102635569,Gm27230
102641244,Gm27239
