Entrez Gene ID,Symbol
1902,LPAR1
9170,LPAR2
23566,LPAR3
2846,LPAR4
57121,LPAR5
10161,LPAR6
79888,LPCAT1
54947,LPCAT2
100128094,LPCAT2BP
10162,LPCAT3
254531,LPCAT4
9926,LPGAT1
102723727,LPGAT1-AS1
100129398,LPGAT1P1
23175,LPIN1
9663,LPIN2
64900,LPIN3
4023,LPL
4025,LPO
4026,LPP
100873917,LPP-AS1
339929,LPP-AS2
9404,LPXN
9227,LRAT
151354,LRATD1
157638,LRATD2
987,LRBA
23143,LRCH1
57631,LRCH2
84859,LRCH3
4034,LRCH4
100507055,LRCOL1
57622,LRFN1
57497,LRFN2
79414,LRFN3
78999,LRFN4
145581,LRFN5
116844,LRG1
136332,LRGUK
55791,LRIF1
26018,LRIG1
9860,LRIG2
100996251,LRIG2-DT
121227,LRIG3
26103,LRIT1
340745,LRIT2
345193,LRIT3
83938,LRMDA
4033,LRMP
4035,LRP1
105751187,LRP1-AS
53353,LRP1B
4036,LRP2
55805,LRP2BP
4037,LRP3
4038,LRP4
100507401,LRP4-AS1
4041,LRP5
91355,LRP5L
4040,LRP6
7804,LRP8
26020,LRP10
84918,LRP11
29967,LRP12
4043,LRPAP1
10128,LRPPRC
122769,LRR1
55227,LRRC1
79442,LRRC2
83598,LRRC2-AS1
644158,LRRC2P1
81543,LRRC3
100861510,LRRC3-DT
116135,LRRC3B
100505591,LRRC3C
64101,LRRC4
94030,LRRC4B
57689,LRRC4C
23639,LRRC6
100420589,LRRC6P1
57554,LRRC7
105378792,LRRC7-AS1
56262,LRRC8A
23507,LRRC8B
84230,LRRC8C
400761,LRRC8C-DT
55144,LRRC8D
80131,LRRC8E
341883,LRRC9
376132,LRRC10
390205,LRRC10B
9684,LRRC14
389257,LRRC14B
131578,LRRC15
10234,LRRC17
474354,LRRC18
64922,LRRC19
55222,LRRC20
10233,LRRC23
441381,LRRC24
126364,LRRC25
389816,LRRC26
80313,LRRC27
123355,LRRC28
26231,LRRC29
339291,LRRC30
79782,LRRC31
2615,LRRC32
151827,LRRC34
100288378,LRRC34P1
100420613,LRRC34P2
55282,LRRC36
9884,LRRC37A
474170,LRRC37A2
374819,LRRC37A3
55073,LRRC37A4P
652972,LRRC37A5P
387646,LRRC37A6P
100421589,LRRC37A7P
100533789,LRRC37A8P
100533790,LRRC37A9P
100533791,LRRC37A10P
342666,LRRC37A11P
101929254,LRRC37A12P
106479024,LRRC37A13P
106479025,LRRC37A14P
106481796,LRRC37A15P
651250,LRRC37A16P
644397,LRRC37A17P
114659,LRRC37B
147172,LRRC37BP1
126755,LRRC38
127495,LRRC39
55631,LRRC40
10489,LRRC41
115353,LRRC42
254050,LRRC43
201255,LRRC45
90506,LRRC46
57470,LRRC47
54839,LRRC49
440699,LRRC52
400794,LRRC52-AS1
105378803,LRRC53
219527,LRRC55
115399,LRRC56
255252,LRRC57
100420575,LRRC57P1
116064,LRRC58
55379,LRRC59
65999,LRRC61
220416,LRRC63
339977,LRRC66
100130742,LRRC69
100130733,LRRC70
149499,LRRC71
100506049,LRRC72
221424,LRRC73
145497,LRRC74A
400891,LRRC74B
388341,LRRC75A
388886,LRRC75B
646168,LRRC77P
85444,LRRCC1
401387,LRRD1
9208,LRRFIP1
101290506,LRRFIP1P1
9209,LRRFIP2
84125,LRRIQ1
127255,LRRIQ3
344657,LRRIQ4
79705,LRRK1
120892,LRRK2
107984474,LRRK2-DT
57633,LRRN1
10446,LRRN2
54674,LRRN3
164312,LRRN4
221091,LRRN4CL
347730,LRRTM1
26045,LRRTM2
347731,LRRTM3
80059,LRRTM4
101927907,LRRTM4-AS1
90678,LRSAM1
57408,LRTM1
654429,LRTM2
220074,LRTOMT
222229,LRWD1
4045,LSAMP
101926903,LSAMP-AS1
55341,LSG1
101234261,LSINCT5
27257,LSM1
100820732,LSM1P1
106480288,LSM1P2
57819,LSM2
27258,LSM3
100303748,LSM3P1
100303745,LSM3P2
647302,LSM3P3
100130178,LSM3P4
100303743,LSM3P5
25804,LSM4
23658,LSM5
11157,LSM6
100129011,LSM6P1
100462857,LSM6P2
51690,LSM7
51691,LSM8
84967,LSM10
134353,LSM11
124801,LSM12
653122,LSM12P1
26065,LSM14A
149986,LSM14B
286006,LSMEM1
132228,LSMEM2
4046,LSP1
100463528,LSP1P1
100873967,LSP1P2
729862,LSP1P3
654342,LSP1P4
645166,LSP1P5
51599,LSR
4047,LSS
7940,LST1
4049,LTA
4048,LTA4H
4050,LTB
1241,LTB4R
56413,LTB4R2
4052,LTBP1
4053,LTBP2
4054,LTBP3
8425,LTBP4
4055,LTBR
4056,LTC4S
4057,LTF
4058,LTK
26046,LTN1
220064,LTO1
84946,LTV1
100289220,LTV1P1
106182249,LUADT1
100506895,LUARIS
55692,LUC7L
51631,LUC7L2
51747,LUC7L3
100420198,LUC7L3P1
100505994,LUCAT1
4060,LUM
104564224,LUNAR1
541468,LURAP1
286343,LURAP1L
101929467,LURAP1L-AS1
7798,LUZP1
338645,LUZP2
51213,LUZP4
101060111,LUZP4P1
767558,LUZP6
206338,LVRN
56925,LXN
8581,LY6D
4061,LY6E
100133669,LY6E-DT
58496,LY6G5B
80741,LY6G5C
80740,LY6G6C
58530,LY6G6D
79136,LY6G6E
259215,LY6G6F
110599563,LY6G6F-LY6G6D
4062,LY6H
54742,LY6K
101928108,LY6L
4063,LY9
4065,LY75
100526664,LY75-CD302
9450,LY86
285780,LY86-AS1
23643,LY96
55646,LYAR
100420968,LYARP1
129530,LYG1
254773,LYG2
4066,LYL1
4067,LYN
66004,LYNX1
111188157,LYNX1-SLURP2
116372,LYPD1
137797,LYPD2
27076,LYPD3
147719,LYPD4
284348,LYPD5
130574,LYPD6
130576,LYPD6B
646627,LYPD8
101928226,LYPD9P
10434,LYPLA1
100129401,LYPLA1P1
391686,LYPLA1P2
157713,LYPLA1P3
11313,LYPLA2
653639,LYPLA2P1
388499,LYPLA2P2
100128790,LYPLA2P3
127018,LYPLAL1
102723886,LYPLAL1-AS1
643723,LYPLAL1-DT
57149,LYRM1
57226,LYRM2
57128,LYRM4
100129461,LYRM4-AS1
90624,LYRM7
201229,LYRM9
388695,LYSMD1
256586,LYSMD2
116068,LYSMD3
145748,LYSMD4
1130,LYST
100874266,LYST-AS1
10894,LYVE1
4069,LYZ
84569,LYZL1
119180,LYZL2
131375,LYZL4
57151,LYZL6
84328,LZIC
54585,LZTFL1
8216,LZTR1
11178,LZTS1
100874051,LZTS1-AS1
84445,LZTS2
9762,LZTS3
130951,M1AP
4074,M6PR
89876,MAATS1
4081,MAB21L1
10586,MAB21L2
126868,MAB21L3
79919,MAB21L4
346389,MACC1
100874041,MACC1-AS1
23499,MACF1
90355,MACIR
55219,MACO1
101929951,MACORIS
28992,MACROD1
140733,MACROD2
100379174,MACROD2-AS1
140848,MACROD2-IT1
9555,MACROH2A1
55506,MACROH2A2
8379,MAD1L1
4085,MAD2L1
9587,MAD2L1BP
326596,MAD2L1P1
10459,MAD2L2
8174,MADCAM1
8567,MADD
101928943,MADD-AS1
10296,MAEA
84944,MAEL
4094,MAF
84232,MAF1
389692,MAFA
104326051,MAFA-AS1
9935,MAFB
23764,MAFF
4097,MAFG
92659,MAFG-DT
727764,MAFIP
7975,MAFK
102467146,MAFTRR
4099,MAG
4100,MAGEA1
4101,MAGEA2
266740,MAGEA2B
4102,MAGEA3
4103,MAGEA4
105373368,MAGEA4-AS1
4104,MAGEA5
4105,MAGEA6
4106,MAGEA7P
4107,MAGEA8
101410537,MAGEA8-AS1
4108,MAGEA9
728269,MAGEA9B
4109,MAGEA10
4110,MAGEA11
4111,MAGEA12
139363,MAGEA13P
4112,MAGEB1
4113,MAGEB2
4114,MAGEB3
4115,MAGEB4
347541,MAGEB5
158809,MAGEB6
392433,MAGEB6B
139422,MAGEB10
139604,MAGEB16
645864,MAGEB17
286514,MAGEB18
9947,MAGEC1
51438,MAGEC2
139081,MAGEC3
9500,MAGED1
10916,MAGED2
728239,MAGED4
81557,MAGED4B
57692,MAGEE1
139599,MAGEE2
64110,MAGEF1
28986,MAGEH1
54551,MAGEL2
9223,MAGI1
100873983,MAGI1-AS1
151877,MAGI1-IT1
9863,MAGI2
100874020,MAGI2-AS1
100874021,MAGI2-AS2
100505881,MAGI2-AS3
260425,MAGI3
79917,MAGIX
4116,MAGOH
100506898,MAGOH2P
90352,MAGOH3P
55110,MAGOHB
84061,MAGT1
79568,MAIP1
283129,MAJIN
4117,MAK
84549,MAK16
4118,MAL
114569,MAL2
105375726,MAL2-AS1
378938,MALAT1
100505636,MALINC1
7851,MALL
340895,MALRD1
115416,MALSU1
10892,MALT1
256691,MAMDC2
100507244,MAMDC2-AS1
158056,MAMDC4
9794,MAML1
84441,MAML2
55534,MAML3
10046,MAMLD1
284358,MAMSTR
4121,MAN1A1
10905,MAN1A2
100129507,MAN1A2P1
11253,MAN1B1
100289341,MAN1B1-DT
57134,MAN1C1
4124,MAN2A1
116435300,MAN2A1-DT
4122,MAN2A2
4125,MAN2B1
23324,MAN2B2
4123,MAN2C1
4126,MANBA
63905,MANBAL
100216001,MANCR
79694,MANEA
101927288,MANEA-DT
149175,MANEAL
391448,MANEALP1
7873,MANF
54682,MANSC1
100287284,MANSC4
4128,MAOA
4129,MAOB
4130,MAP1A
4131,MAP1B
84557,MAP1LC3A
81631,MAP1LC3B
643246,MAP1LC3B2
392288,MAP1LC3BP1
440738,MAP1LC3C
387615,MAP1LC3P
55201,MAP1S
4133,MAP2
5604,MAP2K1
29778,MAP2K1P1
5605,MAP2K2
5606,MAP2K3
6416,MAP2K4
139201,MAP2K4P1
5607,MAP2K5
5608,MAP2K6
5609,MAP2K7
4214,MAP3K1
10746,MAP3K2
100506922,MAP3K2-DT
4215,MAP3K3
4216,MAP3K4
4217,MAP3K5
101928461,MAP3K5-AS1
9064,MAP3K6
6885,MAP3K7
56911,MAP3K7CL
1326,MAP3K8
4293,MAP3K9
4294,MAP3K10
4296,MAP3K11
7786,MAP3K12
9175,MAP3K13
9020,MAP3K14
100133991,MAP3K14-AS1
389840,MAP3K15
80122,MAP3K19
51776,MAP3K20
339751,MAP3K20-AS1
84451,MAP3K21
4134,MAP4
11184,MAP4K1
5871,MAP4K2
8491,MAP4K3
728730,MAP4K3-DT
9448,MAP4K4
11183,MAP4K5
4135,MAP6
79929,MAP6D1
9053,MAP7
55700,MAP7D1
256714,MAP7D2
79649,MAP7D3
79884,MAP9
54627,MAP10
55262,MAP11
5594,MAPK1
93487,MAPK1IP1L
5595,MAPK3
5596,MAPK4
5597,MAPK6
112543478,MAPK6-DT
317686,MAPK6P1
254664,MAPK6P2
317684,MAPK6P3
286065,MAPK6P4
286156,MAPK6P5
282967,MAPK6P6
5598,MAPK7
5599,MAPK8
9479,MAPK8IP1
644253,MAPK8IP1P1
644172,MAPK8IP1P2
23542,MAPK8IP2
23162,MAPK8IP3
5601,MAPK9
5602,MAPK10
101929064,MAPK10-AS1
5600,MAPK11
6300,MAPK12
5603,MAPK13
1432,MAPK14
225689,MAPK15
79109,MAPKAP1
9261,MAPKAPK2
7867,MAPKAPK3
8550,MAPKAPK5
51275,MAPKAPK5-AS1
100533849,MAPKAPK5P1
23005,MAPKBP1
22919,MAPRE1
80327,MAPRE1P1
642305,MAPRE1P2
100422229,MAPRE1P3
10982,MAPRE2
22924,MAPRE3
100129724,MAPRE3-AS1
4137,MAPT
100128977,MAPT-AS1
100130148,MAPT-IT1
55016,MARCHF1
51257,MARCHF2
115123,MARCHF3
57574,MARCHF4
54708,MARCHF5
10299,MARCHF6
64844,MARCHF7
220972,MARCHF8
92979,MARCHF9
162333,MARCHF10
101927877,MARCHF10-DT
441061,MARCHF11
107986407,MARCHF11-AS1
4082,MARCKS
65108,MARCKSL1
100913183,MARCKSL1P1
100913182,MARCKSL1P2
4083,MARCKSP1
8685,MARCO
105378220,MARCOL
9665,MARF1
4139,MARK1
2011,MARK2
100421501,MARK2P1
100421502,MARK2P2
100421507,MARK2P3
100421496,MARK2P4
100421485,MARK2P5
100421500,MARK2P6
100421531,MARK2P7
100421498,MARK2P8
100507674,MARK2P9
402679,MARK2P10
100421484,MARK2P11
100421565,MARK2P12
100631260,MARK2P13
100631261,MARK2P14
100533794,MARK2P15
100533795,MARK2P16
100421499,MARK2P17
4140,MARK3
100421550,MARK3P1
100421503,MARK3P2
100533754,MARK3P3
57787,MARK4
4141,MARS1
92935,MARS2
83742,MARVELD1
153562,MARVELD2
91862,MARVELD3
4142,MAS1
116511,MAS1L
646366,MAS1LP1
5648,MASP1
10747,MASP2
22983,MAST1
23139,MAST2
23031,MAST3
375449,MAST4
101928794,MAST4-AS1
100874310,MAST4-IT1
84930,MASTL
4143,MAT1A
4144,MAT2A
27430,MAT2B
4145,MATK
4146,MATN1
100129196,MATN1-AS1
4147,MATN2
4148,MATN3
8785,MATN4
9782,MATR3
23383,MAU2
57506,MAVS
4149,MAX
4150,MAZ
4151,MB
151963,MB21D2
4152,MBD1
8932,MBD2
53615,MBD3
85509,MBD3L1
125997,MBD3L2
729458,MBD3L2B
653657,MBD3L3
653656,MBD3L4
284428,MBD3L5
8930,MBD4
55777,MBD5
114785,MBD6
51562,MBIP
8512,MBL1P
4153,MBL2
50639,MBL3P
255374,MBLAC1
153364,MBLAC2
4154,MBNL1
401093,MBNL1-AS1
10150,MBNL2
55796,MBNL3
154141,MBOAT1
129642,MBOAT2
619373,MBOAT4
79143,MBOAT7
4155,MBP
54799,MBTD1
8720,MBTPS1
51360,MBTPS2
4157,MC1R
4158,MC2R
4159,MC3R
4160,MC4R
4161,MC5R
4162,MCAM
27349,MCAT
4163,MCC
56922,MCCC1
106480736,MCCC1-AS1
64087,MCCC2
401250,MCCD1
100048903,MCCD1P1
100048924,MCCD1P2
84693,MCEE
199675,MCEMP1
4168,MCF2
23263,MCF2L
100289410,MCF2L-AS1
23101,MCF2L2
90411,MCFD2
645927,MCFD2P1
2847,MCHR1
84539,MCHR2
728012,MCHR2-AS1
345643,MCIDAS
4170,MCL1
4171,MCM2
4172,MCM3
8888,MCM3AP
114044,MCM3AP-AS1
4173,MCM4
4174,MCM5
4175,MCM6
4176,MCM7
84515,MCM8
101929225,MCM8-AS1
254394,MCM9
55388,MCM10
79892,MCMBP
157777,MCMDC2
57192,MCOLN1
255231,MCOLN2
55283,MCOLN3
79648,MCPH1
100507530,MCPH1-AS1
348262,MCRIP1
84331,MCRIP2
102388891,MCRIP2P1
106480278,MCRIP2P2
10445,MCRS1
79772,MCTP1
113523641,MCTP1-AS1
55784,MCTP2
28985,MCTS1
100101490,MCTS2P
90550,MCU
55013,MCUB
63933,MCUR1
53383,MCUR1P1
100420620,MCUR1P2
9656,MDC1
106478956,MDC1-AS1
4188,MDFI
29969,MDFIC
107986096,MDFIC2
266727,MDGA1
161357,MDGA2
4190,MDH1
130752,MDH1B
4191,MDH2
4192,MDK
56890,MDM1
4193,MDM2
4194,MDM4
23195,MDN1
145553,MDP1
259283,MDS2
4199,ME1
4200,ME2
286239,ME2P1
10873,ME3
107984427,ME3-DT
4201,MEA1
64769,MEAF6
100874045,MEAF6P1
57707,MEAK7
2122,MECOM
105374205,MECOM-AS1
4204,MECP2
51102,MECR
5469,MED1
29079,MED4
100873965,MED4-AS1
10001,MED6
100128990,MED6P1
9443,MED7
112950,MED8
107984947,MED8-AS1
55090,MED9
84246,MED10
400569,MED11
9968,MED12
116931,MED12L
9969,MED13
23389,MED13L
100499481,MED13P1
9282,MED14
100873985,MED14OS
359791,MED14P1
51586,MED15
326615,MED15P1
106481657,MED15P3
100127989,MED15P4
391436,MED15P5
100996438,MED15P6
100996466,MED15P7
106480229,MED15P8
285103,MED15P9
10025,MED16
9440,MED17
54797,MED18
219541,MED19
9477,MED20
9412,MED21
6837,MED22
9439,MED23
9862,MED24
81857,MED25
9441,MED26
9442,MED27
80306,MED28
100420207,MED28P1
106480445,MED28P2
100131051,MED28P3
100130359,MED28P4
106479053,MED28P5
106480808,MED28P6
729327,MED28P7
101060144,MED28P8
55588,MED29
90390,MED30
51003,MED31
84935,MEDAG
4205,MEF2A
4206,MEF2AP1
100271849,MEF2B
100128109,MEF2BNBP1
4208,MEF2C
101929423,MEF2C-AS1
109729137,MEF2C-AS2
4209,MEF2D
4210,MEFV
55384,MEG3
79104,MEG8
100507257,MEG9
1953,MEGF6
1954,MEGF8
1955,MEGF9
84466,MEGF10
84465,MEGF11
150365,MEI1
101928601,MEI4
644890,MEIG1
728637,MEIKIN
254528,MEIOB
284071,MEIOC
4211,MEIS1
100873998,MEIS1-AS2
730198,MEIS1-AS3
4212,MEIS2
56917,MEIS3
4213,MEIS3P1
257468,MEIS3P2
9833,MELK
4241,MELTF
100507057,MELTF-AS1
51072,MEMO1
728556,MEMO1P1
645175,MEMO1P2
100462782,MEMO1P3
100462785,MEMO1P4
106481668,MEMO1P5
4221,MEN1
4222,MEOX1
4223,MEOX2
4224,MEP1A
642840,MEP1AP1
644777,MEP1AP2
389747,MEP1AP3
643157,MEP1AP4
4225,MEP1B
56257,MEPCE
56955,MEPE
10461,MERTK
23184,MESD
55897,MESP1
145873,MESP2
4232,MEST
317751,MESTIT1
338470,MESTP1
100421572,MESTP2
645641,MESTP3
131572,MESTP4
4233,MET
23173,METAP1
254042,METAP1D
10988,METAP2
727713,METAP2P1
79006,METRN
284207,METRNL
4234,METTL1
339175,METTL2A
55798,METTL2B
56339,METTL3
64863,METTL4
29081,METTL5
131965,METTL6
25840,METTL7A
100996686,METTL7AP1
196410,METTL7B
79828,METTL8
728996,METTL8P1
51108,METTL9
149281,METTL11B
57721,METTL14
101929741,METTL14-DT
196074,METTL15
100130758,METTL15P1
644915,METTL15P2
729650,METTL15P3
79066,METTL16
64745,METTL17
92342,METTL18
151194,METTL21A
100421629,METTL21AP1
196541,METTL21C
121952,METTL21EP
79091,METTL22
124512,METTL23
728464,METTL24
84190,METTL25
84326,METTL26
155368,METTL27
92312,MEX3A
84206,MEX3B
51320,MEX3C
399664,MEX3D
4236,MFAP1
646755,MFAP1P1
4237,MFAP2
4238,MFAP3
9848,MFAP3L
4239,MFAP4
8076,MFAP5
56947,MFF
654841,MFF-DT
100420251,MFFP1
644762,MFFP2
4240,MFGE8
9258,MFHAS1
55669,MFN1
9927,MFN2
4242,MFNG
83552,MFRP
64747,MFSD1
100313532,MFSD1P1
84879,MFSD2A
388931,MFSD2B
113655,MFSD3
148808,MFSD4A
284578,MFSD4A-AS1
91749,MFSD4B
100128154,MFSD4BP1
84975,MFSD5
54842,MFSD6
162387,MFSD6L
256471,MFSD8
84804,MFSD9
10227,MFSD10
79157,MFSD11
126321,MFSD12
79847,MFSD13A
105371130,MFSD13B
64645,MFSD14A
84641,MFSD14B
84278,MFSD14C
23269,MGA
8972,MGAM
93432,MGAM2
84709,MGARP
4245,MGAT1
4247,MGAT2
100422588,MGAT2P1
100422589,MGAT2P2
4248,MGAT3
104502417,MGAT3-AS1
11320,MGAT4A
11282,MGAT4B
25834,MGAT4C
152586,MGAT4D
641515,MGAT4EP
100506747,MGAT4FP
4249,MGAT5
146664,MGAT5B
11343,MGLL
92667,MGME1
4255,MGMT
4256,MGP
23295,MGRN1
4257,MGST1
4258,MGST2
4259,MGST3
100505771,MHENCR
104564225,MHRT
8190,MIA
100529262,MIA-RAB4B
4253,MIA2
375056,MIA3
440823,MIAT
102724827,MIATNB
57534,MIB1
142678,MIB2
100507436,MICA
101929072,MICA-AS1
64780,MICAL1
9645,MICAL2
57553,MICAL3
84953,MICALCL
85377,MICALL1
79778,MICALL2
4277,MICB
102725068,MICB-DT
100129192,MICC
4279,MICD
4280,MICE
352957,MICF
352967,MICG
440574,MICOS10
100532736,MICOS10-NBL1
100462953,MICOS10P1
100289489,MICOS10P2
100462954,MICOS10P3
100462957,MICOS10P4
125988,MICOS13
10367,MICU1
221154,MICU2
286097,MICU3
4281,MID1
58526,MID1IP1
100874211,MID1IP1-AS1
11043,MID2
91748,MIDEAS
90007,MIDN
54471,MIEF1
125170,MIEF2
84299,MIEN1
57708,MIER1
54531,MIER2
166968,MIER3
4282,MIF
284889,MIF-AS1
57409,MIF4GD
374986,MIGA1
84895,MIGA2
60672,MIIP
284021,MILR1
100073347,MIMT1
23251,MINAR1
100127206,MINAR2
100507316,MINCR
55793,MINDY1
54629,MINDY2
80013,MINDY3
84182,MINDY4
646951,MINDY4B
50488,MINK1
9562,MINPP1
54468,MIOS
55586,MIOX
100419614,MIOXP1
4284,MIP
4285,MIPEP
100533682,MIPEPP1
100130099,MIPEPP2
650794,MIPEPP3
145282,MIPOL1
406904,MIR1-1
128826,MIR1-1HG
253868,MIR1-1HG-AS1
406905,MIR1-2
407043,MIR7-1
407044,MIR7-2
407045,MIR7-3
284424,MIR7-3HG
407046,MIR9-1
407047,MIR9-2
407051,MIR9-3
254559,MIR9-3HG
406902,MIR10A
406903,MIR10B
406948,MIR15A
406949,MIR15B
406950,MIR16-1
406951,MIR16-2
406952,MIR17
407975,MIR17HG
406953,MIR18A
574033,MIR18B
406979,MIR19A
406980,MIR19B1
406981,MIR19B2
406982,MIR20A
574032,MIR20B
406991,MIR21
407004,MIR22
84981,MIR22HG
407010,MIR23A
407011,MIR23B
100500809,MIR23C
407012,MIR24-1
407013,MIR24-2
407014,MIR25
407015,MIR26A1
407016,MIR26A2
407017,MIR26B
407018,MIR27A
407019,MIR27B
407020,MIR28
407021,MIR29A
407024,MIR29B1
407025,MIR29B2
100128537,MIR29B2CHG
407026,MIR29C
407029,MIR30A
407030,MIR30B
407031,MIR30C1
407032,MIR30C2
407033,MIR30D
407034,MIR30E
407035,MIR31
554202,MIR31HG
407036,MIR32
407039,MIR33A
693120,MIR33B
407040,MIR34A
106614088,MIR34AHG
407041,MIR34B
407042,MIR34C
407048,MIR92A1
407049,MIR92A2
693235,MIR92B
407050,MIR93
407052,MIR95
407053,MIR96
407054,MIR98
407055,MIR99A
388815,MIR99AHG
407056,MIR99B
406892,MIR100
399959,MIR100HG
406893,MIR101-1
406894,MIR101-2
406895,MIR103A1
406896,MIR103A2
100302238,MIR103B1
100302282,MIR103B2
406897,MIR105-1
406898,MIR105-2
406899,MIR106A
406900,MIR106B
406901,MIR107
406906,MIR122
112441433,MIR122HG
406907,MIR124-1
157627,MIR124-1HG
406908,MIR124-2
100130155,MIR124-2HG
406909,MIR124-3
406910,MIR125A
406911,MIR125B1
406912,MIR125B2
406913,MIR126
406914,MIR127
406915,MIR128-1
406916,MIR128-2
406917,MIR129-1
406918,MIR129-2
406919,MIR130A
406920,MIR130B
406921,MIR132
406922,MIR133A1
102723167,MIR133A1HG
406923,MIR133A2
442890,MIR133B
406924,MIR134
406925,MIR135A1
406926,MIR135A2
442891,MIR135B
406927,MIR136
406928,MIR137
400765,MIR137HG
406929,MIR138-1
406930,MIR138-2
406931,MIR139
406932,MIR140
406933,MIR141
406934,MIR142
406935,MIR143
406936,MIR144
406937,MIR145
406938,MIR146A
574447,MIR146B
406939,MIR147A
100126311,MIR147B
406940,MIR148A
442892,MIR148B
406941,MIR149
406942,MIR150
442893,MIR151A
100616247,MIR151B
406943,MIR152
406944,MIR153-1
406945,MIR153-2
406946,MIR154
406947,MIR155
114614,MIR155HG
406995,MIR181A1
100131234,MIR181A1HG
406954,MIR181A2
100379345,MIR181A2HG
406955,MIR181B1
406956,MIR181B2
406957,MIR181C
574457,MIR181D
406958,MIR182
406959,MIR183
406960,MIR184
406961,MIR185
406962,MIR186
406963,MIR187
406964,MIR188
406965,MIR190A
100126346,MIR190B
406966,MIR191
406967,MIR192
406968,MIR193A
574455,MIR193B
100129781,MIR193BHG
406969,MIR194-1
406970,MIR194-2
105369343,MIR194-2HG
406971,MIR195
406972,MIR196A1
406973,MIR196A2
442920,MIR196B
406974,MIR197
406975,MIR198
406976,MIR199A1
406977,MIR199A2
406978,MIR199B
406983,MIR200A
406984,MIR200B
406985,MIR200C
105369635,MIR200CHG
574448,MIR202
101927671,MIR202HG
406986,MIR203A
100616173,MIR203B
406987,MIR204
406988,MIR205
642587,MIR205HG
406989,MIR206
406990,MIR208A
100126336,MIR208B
406992,MIR210
100506211,MIR210HG
406993,MIR211
406994,MIR212
406996,MIR214
406997,MIR215
406998,MIR216A
100126319,MIR216B
406999,MIR217
104355290,MIR217HG
407000,MIR218-1
407001,MIR218-2
407002,MIR219A1
407003,MIR219A2
100616335,MIR219B
407006,MIR221
407007,MIR222
104457406,MIR222HG
407008,MIR223
115891964,MIR223HG
407009,MIR224
407022,MIR296
100126354,MIR297
100126296,MIR298
407023,MIR299
100126297,MIR300
407027,MIR301A
100126318,MIR301B
407028,MIR302A
442894,MIR302B
442895,MIR302C
109864269,MIR302CHG
442896,MIR302D
100313774,MIR302E
100302131,MIR302F
407037,MIR320A
100302117,MIR320B1
100313769,MIR320B2
100302135,MIR320C1
100302195,MIR320C2
100313896,MIR320D1
100302169,MIR320D2
100422913,MIR320E
442897,MIR323A
574410,MIR323B
442898,MIR324
442899,MIR325
101928469,MIR325HG
442900,MIR326
442901,MIR328
574408,MIR329-1
574409,MIR329-2
442902,MIR330
442903,MIR331
442904,MIR335
442905,MIR337
442906,MIR338
442907,MIR339
442908,MIR340
442909,MIR342
442910,MIR345
442911,MIR346
494323,MIR361
574030,MIR362
574031,MIR363
100126355,MIR365A
100126356,MIR365B
442912,MIR367
442914,MIR369
442915,MIR370
442916,MIR371A
100616185,MIR371B
442917,MIR372
442918,MIR373
442919,MIR374A
100126317,MIR374B
100500807,MIR374C
494324,MIR375
494325,MIR376A1
664615,MIR376A2
574435,MIR376B
442913,MIR376C
494326,MIR377
494327,MIR378A
100422933,MIR378B
100422867,MIR378C
100616201,MIR378D1
100616169,MIR378D2
114515521,MIR378D2HG
100616498,MIR378E
100616492,MIR378F
100616321,MIR378G
100616306,MIR378H
100616259,MIR378I
102465136,MIR378J
494328,MIR379
494329,MIR380
494330,MIR381
378881,MIR381HG
494331,MIR382
494332,MIR383
494333,MIR384
574413,MIR409
574434,MIR410
693121,MIR411
574433,MIR412
693122,MIR421
494334,MIR422A
494335,MIR423
494336,MIR424
494337,MIR425
554210,MIR429
574038,MIR431
574451,MIR432
574034,MIR433
554212,MIR448
554213,MIR449A
693123,MIR449B
100313923,MIR449C
554214,MIR450A1
574505,MIR450A2
100126302,MIR450B
574411,MIR451A
100616273,MIR451B
574412,MIR452
768216,MIR454
619556,MIR455
100423038,MIR466
619552,MIR483
619553,MIR484
574436,MIR485
619554,MIR486-1
102465696,MIR486-2
619555,MIR487A
664616,MIR487B
574441,MIR488
574442,MIR489
574443,MIR490
574444,MIR491
574449,MIR492
574450,MIR493
574452,MIR494
574453,MIR495
574454,MIR496
574456,MIR497
100506755,MIR497HG
574460,MIR498
574501,MIR499A
100616134,MIR499B
574502,MIR500A
100422911,MIR500B
574503,MIR501
574504,MIR502
574506,MIR503
84848,MIR503HG
574507,MIR504
574508,MIR505
574511,MIR506
574512,MIR507
574513,MIR508
574514,MIR509-1
100126301,MIR509-2
100126337,MIR509-3
574515,MIR510
574445,MIR511
574458,MIR512-1
574459,MIR512-2
574509,MIR513A1
574510,MIR513A2
100313822,MIR513B
100302114,MIR513C
574516,MIR514A1
574517,MIR514A2
574518,MIR514A3
100422847,MIR514B
574462,MIR515-1
574465,MIR515-2
574498,MIR516A1
574499,MIR516A2
574490,MIR516B1
574485,MIR516B2
574479,MIR517A
574483,MIR517B
574492,MIR517C
574488,MIR518A1
574491,MIR518A2
574474,MIR518B
574477,MIR518C
574489,MIR518D
574487,MIR518E
574472,MIR518F
574496,MIR519A1
574500,MIR519A2
574469,MIR519B
574466,MIR519C
574480,MIR519D
574463,MIR519E
574467,MIR520A
574473,MIR520B
574476,MIR520C
574482,MIR520D
574461,MIR520E
574464,MIR520F
